Day,Susceptible,Infected,Recovered
1,998.5005,0.9995,0.5
2,998.001499375125,0.9987506248750001,0.99975
3,997.5031220645615,0.9977526230010467,1.4991253124375001
4,997.0054913863156,0.996506989746348,1.9980016239380234
5,996.5087299158247,0.9950149653641518,2.4962551188111974
6,996.0129593661336,0.9932780323732106,2.9937626014932732
7,995.5183004698849,0.9912979124353112,3.4904016176798787
8,995.0248728633615,0.9890765627411284,3.9860505738975345
9,994.5327949728146,0.986616171917375,4.480588855268099
10,994.0421839033035,0.9839191554698705,4.973896941226786
11,993.5531553302596,0.9809881507787173,5.465856518961721
12,993.0658233939857,0.9778260116632541,5.95635059435108
13,992.5803005972815,0.9744358025358402,6.445263600182707
14,992.0966977063846,0.9708207921648089,6.932481501450627
15,991.6151236553989,0.966984447068106,7.417891897533031
16,991.1356854543727,0.9629304245601968,7.901384121067084
17,990.658488101177,0.9586625654757688,8.382849333347181
18,990.1836344973203,0.9541848865945948,8.862180616085066
19,989.711225367825,0.9495015727926219,9.339273059382364
20,989.2413591852763,0.9446169689449424,9.814023845778674
21,988.7741320981421,0.9395355716067566,10.286332330251145
22,988.3096378634467,0.9342620204987796,10.756100116054524
23,987.8479677838724,0.9288010898237504,11.223231126303913
24,987.3892106493435,0.923157679440794,11.687631671215788
25,986.9334526831395,0.9173368059243594,12.149210510936186
26,986.4807774925674,0.9113435935343053,12.607878913898366
27,986.0312660242112,0.9051832651234486,13.063550710665519
28,985.5849965237644,0.8988611330085259,13.516142343227243
29,985.1420445004386,0.8923825898300405,13.965572909731506
30,984.7024826959278,0.8857530994259015,14.411764204646527
31,984.2663810578977,0.8789781877430998,14.854640754359478
32,983.8338067179583,0.872063433810915,15.294129848231028
33,983.4048239740654,0.8650144607983208,15.730161565136486
34,982.9794942772871,0.8578369271773574,16.162668795535645
35,982.5578762228625,0.8505365180132689,16.591587259124324
36,982.140025545468,0.8431189364011874,17.01685551813096
37,981.7259951186005,0.8355898950680587,17.438414986331555
38,981.3158349579771,0.8279551081573978,17.856209933865586
39,980.9095922288425,0.8202202832132983,18.270187487944284
40,980.5073112570702,0.8123911133789402,18.68029762955093
41,980.1090335439361,0.8044732698236312,19.086493186240403
42,979.7147977844368,0.7964723944112002,19.48872982115222
43,979.324639889021,0.7883940926213278,19.886966018357818
44,978.9385930085975,0.7802439267341705,20.281163064668483
45,978.5566875626772,0.7720274092874114,20.67128502803557
46,978.1789512705072,0.7637499968136479,21.057298732679275
47,977.8054091850493,0.7554170838648375,21.4391737310861
48,977.4360837296523,0.7470339973293357,21.816882273018518
49,977.070994737271,0.7386059910459146,22.190399271683187
50,976.710159492076,0.7301382407180271,22.559702267206145
51,976.3535927733045,0.7216358391304976,22.92477138756516
52,976.0013069012,0.7131037916697687,23.285589307130408
53,975.653311784887,0.7045470121478319,23.64214120296529
54,975.3096149720319,0.6959703189290056,23.99441470903921
55,974.9702217001386,0.6873784313578081,24.342399868503712
56,974.6351349493322,0.6787759664853119,24.686089084182615
57,974.3043554964843,0.6701674360905435,25.02547706742527
58,973.9778819705368,0.661557243992736,25.360560785470543
59,973.6557109088836,0.6529496836495233,25.691339407466913
60,973.3378368146729,0.6443489360355152,26.017814249291675
61,973.0242522148956,0.6357590677950797,26.33998871730943
62,972.7149477191305,0.6271840296626131,26.65786825120697
63,972.4099120788187,0.6186276551430778,26.971460266038278
64,972.1091322469451,0.6100936594451419,27.280774093609818
65,971.8125934380089,0.6015856386588609,27.58582092333239
66,971.5202791881688,0.5931070691694947,27.88661374266182
67,971.2321714154548,0.5846613072987594,28.183167277246564
68,970.9482504799396,0.576251589164566,28.475497930895944
69,970.6684952437718,0.5678810307500932,28.763623725478226
70,970.3928831309739,0.5595526281728841,29.047564240853273
71,970.1213901869158,0.5512692581445415,29.327340554939713
72,969.8539911373766,0.543033678611517,29.602975184011985
73,969.590659447115,0.5348485295674541,29.874492023317742
74,969.3313673778712,0.5267163340275408,30.14191628810147
75,969.0760860457295,0.5186394991553582,30.40527445511524
76,968.8247854777744,0.510620317532775,30.664594204692918
77,968.5774346679773,0.5026609685635295,30.919904363459306
78,968.3340016322578,0.4947635200012568,31.171234847741072
79,968.0944534626656,0.4869299295928676,31.4186166077417
80,967.8587563806336,0.47916204682834457,31.662081572538135
81,967.6268757892595,0.47146161478821247,31.901662595952306
