Day,Susceptible,Infected,Recovered
1,998.3007,1.4993,0.2
2,997.252973432343,2.2471665676570005,0.49986
3,995.6842779533674,3.3664287331011877,0.9492933135314001
4,993.3379478396879,5.039473100160478,1.6225790601516377
5,989.8338179324332,7.535708387383087,2.6304736801837336
6,984.612448629697,11.24993601264267,4.137615357660351
7,976.8586696986622,16.753727741148992,6.387602560188886
8,965.4024527630635,24.859199128517858,9.738348108418684
9,948.6030604943859,36.68675157149187,14.710187934122256
10,924.2422451201658,53.71021663141357,22.04753824842063
11,889.49336927645,77.71704914884656,32.78958157470335
12,841.1032093481083,110.56379924741893,48.33299140447266
13,776.0063128788015,153.54793586724196,70.44575125395644
14,692.5983955850592,206.24626598753593,101.15533842740484
15,592.6063125421955,264.9890958328925,142.40459162491203
16,482.6823648804009,321.9152243281086,195.40241079149052
17,373.91440364161355,366.3001407012742,259.78545565711227
18,278.0389745767043,388.9155416259286,333.0454837973671
19,202.34539970327256,386.8260081741746,410.82859212255283
20,147.55467543553524,364.251530807077,488.19379375738777
21,109.93176395194067,329.0241361292562,561.0440999188031
22,84.61262138472387,288.5384514706218,626.8489271446543
23,67.52282506027109,247.92055750095022,684.5566174387787
24,55.80461755718401,210.05465350384725,734.1407289389688
25,47.59920383376171,176.2491365265001,776.1516596397382
26,41.72668083122715,146.87183222373466,811.4014869450383
27,37.436748984819026,121.78739762539584,840.7758533897852
28,34.245222020727624,100.62144506440806,865.1333329148644
29,31.833159412333654,82.90921865992041,885.257621927746
30,29.98567575028636,68.17485858998363,901.8394656597301
31,28.55468730748575,55.97087531478751,915.4744373777268
32,27.43592571742773,45.89546184188803,926.6686124406842
33,26.554496580124972,37.59779861081317,935.8477048090618
34,25.855623149883225,30.777112318892286,943.3672645312245
35,25.29859015745199,25.178722847545064,949.5226869950029
36,24.852699824446308,20.588868611041732,954.5584315645119
37,24.494517544525678,16.829277168754015,958.6762052867202
38,24.205960027115466,13.751979252413424,962.042060720471
39,23.97294412506112,11.234599303985087,964.7924565709537
40,23.7844156300938,9.17620793815539,967.0393764317507
41,23.631640109637324,7.49374187098079,968.8746180193818
42,23.507677521958648,6.118956084463308,970.373366393578
43,23.406987809475435,4.99585458005386,971.5971576104706
44,23.32513127439817,4.078540199120351,972.5963285264814
45,23.258538534511498,3.329424899182955,973.4120365663055
46,23.204332244390713,2.7177462094671503,974.0779215461421
47,23.160187804190425,2.2183414077740067,974.6214707880355
48,23.124223761657923,1.8106371687517058,975.0651390695903
49,23.09491505632895,1.4778184403303372,975.4272665033405
50,23.07102399238528,1.2061458162079437,975.7228301914066
51,23.051545079040444,0.9843955663111891,975.9640593546482
52,23.035660791899744,0.8034007401896521,976.1609384679103
53,23.022705985048066,0.6556753990034008,976.3216186159483
54,23.01213918969505,0.5351071145557397,976.4527536957489
55,23.00351941811396,0.4367054632256787,976.5597751186601
56,22.996487384291644,0.3563964044028588,976.6471162113053
57,22.990750278499284,0.2908542293146471,976.7183954921859
58,22.986069408631753,0.2373642533192506,976.7765663380488
59,22.982250158790407,0.19371065249674752,976.8240391887127
60,22.979133824118534,0.15808485666926997,976.8627813192121
61,22.976590966964654,0.1290107424892948,976.894398290546
62,22.974516008022288,0.1052835529338005,976.9202004390438
63,22.972822820951706,8.592002941762174e-2,976.9412571496306
64,22.971441143022897,7.011770146290477e-2,976.9584411555142
65,22.97031364976633,5.7221654426891234e-2,976.9724646958067
66,22.96939357022151,4.669740308633395e-2,976.9839090266921
67,22.96864274250037,3.810875019020526e-2,976.9932485073094
68,22.968030028112434,3.1099714540101617e-2,977.0008702573475
69,22.967530018688237,2.5379781056277237e-2,977.0070902002556
70,22.96712198106994,2.0711862463316237e-2,977.0121661564668
71,22.966788996759785,1.690247428080808e-2,977.0163085289595
72,22.966517259867555,1.37937163168778e-2,977.0196890238157
73,22.966295504330848,1.1256728590210742e-2,977.022447767079
