Day,Susceptible,Infected,Recovered
1,998.3007,1.5993,0.1
2,997.183092383343,2.556977616657,0.25993
3,995.39824999049,4.086122247844412,0.5156277616657
4,992.5511267361638,6.5246332773860445,0.9242399864501413
5,988.017904258457,10.40539242735429,1.5767033141887459
6,980.821404445114,16.56135299796184,2.617242556924175
7,969.4507937902334,26.27582835304622,4.273377856720359
8,951.6196079321838,41.4794313757912,6.900960692024981
9,923.9887597760276,64.96233639436832,11.0489038296041
10,881.9716317299977,100.48323080096132,17.54513746904093
11,819.9352804082797,152.47125904258326,27.593460549137063
12,732.4236852321809,224.73572831442368,42.84058645339539
13,617.2024459974091,317.4833947177532,65.31415928483776
14,480.03637654905833,422.90112469432864,97.06249875661308
15,337.93083007330745,522.7165587006466,139.35261122604595
16,214.2814016709669,594.0943312329225,191.6242670961106
17,125.16904545601047,623.7972543245867,251.03370021940285
18,70.51297063868836,616.07360370945,313.41342565186153
19,40.104144687943595,584.8750692892498,375.02078602280653
20,23.68500460574062,542.8067024425278,433.5082929517315
21,14.685539132575917,497.5254976714397,487.7889631959843
22,9.571038016720152,452.8874490201515,537.5415129631283
23,6.536815922413057,410.63292621244346,582.8302578651435
24,4.657853627180261,371.4485958864319,623.8935504863879
25,3.4467463944178185,335.51484353055116,661.038410075031
26,2.6372421903690086,302.7728633815449,694.5898944280862
27,2.0783024317829595,273.05451680197643,724.8671807662406
28,1.6810595253877514,246.146308028174,752.1726324464382
29,1.3914089083628989,221.82132784238144,776.7872632492556
30,1.1753579882255552,199.85524597828064,798.9693960334937
31,1.0109269663310063,180.03415240234713,818.9549206313218
32,0.8835260006641511,162.15813812777927,836.9583358715565
33,0.7832363487855238,146.04261396687997,853.1741496843345
34,0.7031662301741649,131.51842268880333,867.7784110810225
35,0.6384307107377882,118.43131593935937,880.9302533499028
36,0.5855035782916445,106.64111147786957,892.7733849438388
37,0.5417964516373409,96.02070745673691,903.4374960916257
38,0.5053798766287039,86.45505328607186,913.0395668372994
39,0.4747950257141538,77.84013280837922,921.6850721659066
40,0.4489243502133105,70.08199020304214,929.4690854467445
41,0.4269012918738211,63.095814241077406,936.4772844670488
42,0.4080463126458785,56.80508779619761,942.7868658911565
43,0.3918209380155438,51.140804391208185,948.4673746707763
44,0.37779431145234094,46.04075057865057,953.5814551098971
45,0.3656185578878138,41.448851274350034,958.1855301677622
46,0.3550104294274897,37.31457427537536,962.3304152951972
47,0.34573748530130627,33.592389791964,966.0618727227347
48,0.3376075814409518,30.24128071662796,969.4211117019312
49,0.33046080149125945,27.224299424914854,972.4452397735939
50,0.3241632068256627,24.508167077088963,975.1676697160854
51,0.31860195460247287,22.062911621603256,977.6184864237943
52,0.31368145386566776,19.861540960179735,979.8247775859546
53,0.3093203159345866,17.879748002092843,981.8109316819726
54,0.3054489174239999,16.095644600394145,983.598906482182
55,0.3020074393710976,14.489521618407633,985.2084709422214
56,0.29894427904591636,13.043632616892051,986.6574231040622
57,0.29621475550175874,11.741998878747003,987.9617863657514
58,0.2937800481728798,10.570233698201182,989.1359862536261
59,0.2916063215373405,9.515384055016604,990.1930096234463
60,0.28966399923773156,8.565787971814553,991.144548028948
61,0.28792715895735477,7.710946014913473,992.0011268261294
62,0.2863730254120915,6.941405546967389,992.7722214276207
63,0.28498154349712335,6.248656474185618,993.4663619823175
64,0.28373501726036565,5.625037353003814,994.0912276297361
65,0.28261780321105434,5.063650831752744,994.6537313650365
66,0.2816160486990459,4.558287503089478,995.1600964482118
67,0.2807174678582279,4.103357333621348,995.6159251985207
68,0.2799111490019397,3.6938279191155012,996.0262609318828
69,0.27918738847000113,3.32516888773589,996.3956437237944
70,0.27853754681740905,2.993301840614893,996.728160612568
71,0.2779539239513108,2.6945552794195016,997.0274907966295
72,0.2774296504020579,2.4256240250268046,997.2969463245715
