Day,Susceptible,Infected,Recovered
1,999,1,0
2,991,9,0
3,978,22,0
4,938,58,4
5,886,105,9
6,785,193,22
7,609,348,43
8,447,470,83
9,310,559,131
10,219,601,180
11,145,614,241
12,94,620,286
13,65,590,345
14,47,549,404
15,37,505,458
16,22,466,512
17,16,423,561
18,9,396,595
19,4,366,630
20,4,325,671
21,2,301,697
22,2,274,724
23,1,253,746
24,1,225,774
25,1,194,805
26,1,171,828
27,1,158,841
28,1,135,864
29,1,126,873
30,1,110,889
31,1,102,897
32,1,84,915
33,1,77,922
34,1,74,925
35,1,68,931
36,1,59,940
37,1,57,942
38,1,50,949
39,1,46,953
40,1,40,959
41,1,36,963
42,1,32,967
43,1,29,970
44,1,27,972
45,1,27,972
46,1,25,974
47,1,24,975
48,1,23,976
49,1,21,978
50,1,20,979
51,1,19,980
52,1,18,981
53,1,14,985
54,1,13,986
55,1,12,987
56,1,10,989
57,1,8,991
58,1,6,993
59,1,6,993
60,1,6,993
61,1,5,994
62,1,5,994
63,1,5,994
64,1,4,995
65,1,4,995
66,1,4,995
67,1,4,995
68,1,4,995
69,1,4,995
70,1,4,995
71,1,4,995
72,1,3,996
73,1,3,996
74,1,3,996
75,1,2,997
76,1,1,998
77,1,1,998
78,1,1,998
79,1,1,998
80,1,1,998
81,1,1,998
82,1,1,998
83,1,1,998
84,1,1,998
85,1,1,998
86,1,1,998
87,1,0,999
88,1,0,999
89,1,0,999
90,1,0,999
91,1,0,999
92,1,0,999
93,1,0,999
94,1,0,999
95,1,0,999
96,1,0,999
97,1,0,999
98,1,0,999
99,1,0,999
100,1,0,999
