Day,Susceptible,Infected,Recovered
1,999,1,0
2,998,2,0
3,991,8,1
4,978,21,1
5,940,59,1
6,888,105,7
7,853,120,27
8,819,138,43
9,771,172,57
10,732,199,69
11,699,206,95
12,656,236,108
13,625,240,135
14,589,255,156
15,557,263,180
16,525,265,210
17,498,259,243
18,471,260,269
19,454,247,299
20,422,262,316
21,408,252,340
22,386,250,364
23,366,254,380
24,350,254,396
25,335,244,421
26,318,235,447
27,305,222,473
28,297,199,504
29,276,204,520
30,262,202,536
31,254,193,553
32,237,193,570
33,229,184,587
34,217,171,612
35,209,159,632
36,196,155,649
37,184,155,661
38,171,151,678
39,164,145,691
40,161,140,699
41,154,133,713
42,147,128,725
43,138,124,738
44,131,116,753
45,123,117,760
46,116,113,771
47,111,103,786
48,107,95,798
49,104,85,811
50,99,80,821
51,94,75,831
52,89,72,839
53,83,74,843
54,81,70,849
55,77,66,857
56,74,62,864
57,69,57,874
58,67,53,880
59,65,45,890
60,63,42,895
61,61,41,898
62,59,38,903
63,56,38,906
64,51,41,908
65,48,38,914
66,46,36,918
67,46,34,920
68,45,32,923
69,43,30,927
70,43,29,928
71,41,26,933
72,40,26,934
73,39,27,934
74,36,25,939
75,33,25,942
76,30,27,943
77,27,28,945
78,25,26,949
79,25,25,950
80,25,25,950
81,22,27,951
82,22,25,953
83,22,23,955
84,21,23,956
85,20,20,960
86,20,14,966
87,20,14,966
88,20,13,967
89,20,11,969
90,20,11,969
91,20,11,969
92,20,11,969
93,19,10,971
94,19,10,971
95,19,7,974
96,19,6,975
97,19,6,975
98,19,6,975
99,19,6,975
100,19,6,975
