Day,Susceptible,Infected,Recovered
1,2399,1,0
2,2399,1,0
3,2399,1,0
4,2399,1,0
5,2399,1,0
6,2399,1,0
7,2399,0,1
8,2399,0,1
9,2399,0,1
10,2399,0,1
11,2399,0,1
12,2399,0,1
13,2399,0,1
14,2399,0,1
15,2399,0,1
16,2399,0,1
17,2399,0,1
18,2399,0,1
19,2399,0,1
20,2399,0,1
21,2399,0,1
22,2399,0,1
23,2399,0,1
24,2399,0,1
25,2399,0,1
26,2399,0,1
27,2399,0,1
28,2399,0,1
29,2399,0,1
30,2399,0,1
31,2399,0,1
32,2399,0,1
33,2399,0,1
34,2399,0,1
35,2399,0,1
36,2399,0,1
37,2399,0,1
38,2399,0,1
39,2399,0,1
40,2399,0,1
41,2399,0,1
42,2399,0,1
43,2399,0,1
44,2399,0,1
45,2399,0,1
46,2399,0,1
47,2399,0,1
48,2399,0,1
49,2399,0,1
50,2399,0,1
51,2399,0,1
52,2399,0,1
53,2399,0,1
54,2399,0,1
55,2399,0,1
56,2399,0,1
57,2399,0,1
58,2399,0,1
59,2399,0,1
60,2399,0,1
61,2399,0,1
62,2399,0,1
63,2399,0,1
64,2399,0,1
65,2399,0,1
66,2399,0,1
67,2399,0,1
68,2399,0,1
69,2399,0,1
70,2399,0,1
71,2399,0,1
72,2399,0,1
73,2399,0,1
74,2399,0,1
75,2399,0,1
76,2399,0,1
77,2399,0,1
78,2399,0,1
79,2399,0,1
80,2399,0,1
81,2399,0,1
82,2399,0,1
83,2399,0,1
84,2399,0,1
85,2399,0,1
86,2399,0,1
87,2399,0,1
88,2399,0,1
89,2399,0,1
90,2399,0,1
91,2399,0,1
92,2399,0,1
93,2399,0,1
94,2399,0,1
95,2399,0,1
96,2399,0,1
97,2399,0,1
98,2399,0,1
99,2399,0,1
100,2399,0,1
