Day,Susceptible,Infected,Recovered
1,999,1,0
2,970,30,0
3,896,101,3
4,814,173,13
5,740,230,30
6,658,294,48
7,598,318,84
8,535,356,109
9,476,382,142
10,431,388,181
11,387,402,211
12,341,412,247
13,303,401,296
14,275,390,335
15,242,380,378
16,214,367,419
17,187,357,456
18,172,321,507
19,151,306,543
20,135,296,569
21,121,276,603
22,111,255,634
23,96,240,664
24,86,220,694
25,75,218,707
26,67,201,732
27,60,180,760
28,55,171,774
29,48,163,789
30,43,156,801
31,41,136,823
32,39,124,837
33,33,127,840
34,33,116,851
35,28,111,861
36,24,101,875
37,22,91,887
38,18,84,898
39,17,78,905
40,15,69,916
41,13,63,924
42,11,58,931
43,10,49,941
44,10,46,944
45,10,45,945
46,9,41,950
47,9,40,951
48,9,33,958
49,9,31,960
50,8,31,961
51,7,29,964
52,6,27,967
53,5,26,969
54,3,27,970
55,3,24,973
56,3,19,978
57,3,18,979
58,3,16,981
59,2,15,983
60,2,14,984
61,0,15,985
62,0,15,985
63,0,15,985
64,0,14,986
65,0,13,987
66,0,10,990
67,0,8,992
68,0,8,992
69,0,6,994
70,0,6,994
71,0,6,994
72,0,6,994
73,0,6,994
74,0,6,994
75,0,5,995
76,0,5,995
77,0,5,995
78,0,3,997
79,0,3,997
80,0,2,998
81,0,2,998
82,0,2,998
83,0,2,998
84,0,2,998
85,0,2,998
86,0,2,998
87,0,2,998
88,0,2,998
89,0,2,998
90,0,2,998
91,0,1,999
92,0,0,1000
93,0,0,1000
94,0,0,1000
95,0,0,1000
96,0,0,1000
97,0,0,1000
98,0,0,1000
99,0,0,1000
100,0,0,1000
