Day,Susceptible,Infected,Recovered
1,999,1,0
2,997,3,0
3,994,6,0
4,988,12,0
5,976,23,1
6,955,42,3
7,915,77,8
8,841,142,17
9,774,199,27
10,703,247,50
11,647,279,74
12,579,319,102
13,527,340,133
14,467,374,159
15,421,381,198
16,372,385,243
17,335,383,282
18,303,379,318
19,286,348,366
20,261,336,403
21,234,332,434
22,209,326,465
23,189,319,492
24,165,312,523
25,148,297,555
26,126,288,586
27,109,268,623
28,98,261,641
29,93,232,675
30,81,226,693
31,73,209,718
32,70,193,737
33,61,192,747
34,58,175,767
35,52,169,779
36,41,160,799
37,37,149,814
38,35,141,824
39,33,127,840
40,31,110,859
41,28,100,872
42,24,90,886
43,22,82,896
44,21,76,903
45,21,66,913
46,21,59,920
47,18,59,923
48,16,54,930
49,14,47,939
50,13,45,942
51,13,40,947
52,12,39,949
53,12,38,950
54,12,35,953
55,11,32,957
56,11,29,960
57,11,25,964
58,11,24,965
59,11,23,966
60,11,20,969
61,10,20,970
62,10,17,973
63,10,17,973
64,10,17,973
65,10,16,974
66,10,16,974
67,10,14,976
68,10,13,977
69,10,10,980
70,10,10,980
71,10,10,980
72,10,10,980
73,10,10,980
74,10,9,981
75,10,9,981
76,10,8,982
77,10,6,984
78,10,5,985
79,10,5,985
80,10,5,985
81,10,5,985
82,10,4,986
83,10,3,987
84,10,2,988
85,10,1,989
86,10,0,990
87,10,0,990
88,10,0,990
89,10,0,990
90,10,0,990
91,10,0,990
92,10,0,990
93,10,0,990
94,10,0,990
95,10,0,990
96,10,0,990
97,10,0,990
98,10,0,990
99,10,0,990
100,10,0,990
