Day,Susceptible,Infected,Recovered
1,999,1,0
2,999,1,0
3,999,1,0
4,998,2,0
5,997,2,1
6,996,2,2
7,996,1,3
8,996,1,3
9,995,2,3
10,994,3,3
11,994,3,3
12,994,3,3
13,994,3,3
14,993,3,4
15,992,4,4
16,991,4,5
17,990,5,5
18,990,4,6
19,990,4,6
20,990,3,7
21,990,3,7
22,990,3,7
23,990,2,8
24,989,3,8
25,989,3,8
26,988,4,8
27,988,4,8
28,988,4,8
29,988,4,8
30,988,2,10
31,988,2,10
32,988,1,11
33,988,1,11
34,988,0,12
35,988,0,12
36,988,0,12
37,988,0,12
38,988,0,12
39,988,0,12
40,988,0,12
41,988,0,12
42,988,0,12
43,988,0,12
44,988,0,12
45,988,0,12
46,988,0,12
47,988,0,12
48,988,0,12
49,988,0,12
50,988,0,12
51,988,0,12
52,988,0,12
53,988,0,12
54,988,0,12
55,988,0,12
56,988,0,12
57,988,0,12
58,988,0,12
59,988,0,12
60,988,0,12
61,988,0,12
62,988,0,12
63,988,0,12
64,988,0,12
65,988,0,12
66,988,0,12
67,988,0,12
68,988,0,12
69,988,0,12
70,988,0,12
71,988,0,12
72,988,0,12
73,988,0,12
74,988,0,12
75,988,0,12
76,988,0,12
77,988,0,12
78,988,0,12
79,988,0,12
80,988,0,12
81,988,0,12
82,988,0,12
83,988,0,12
84,988,0,12
85,988,0,12
86,988,0,12
87,988,0,12
88,988,0,12
89,988,0,12
90,988,0,12
91,988,0,12
92,988,0,12
93,988,0,12
94,988,0,12
95,988,0,12
96,988,0,12
97,988,0,12
98,988,0,12
99,988,0,12
100,988,0,12
