Day,Susceptible,Infected,Recovered
1,999,1,0
2,999,1,0
3,999,1,0
4,999,1,0
5,998,2,0
6,998,2,0
7,998,2,0
8,998,2,0
9,995,5,0
10,994,6,0
11,994,6,0
12,994,4,2
13,994,4,2
14,994,3,3
15,994,2,4
16,993,3,4
17,993,2,5
18,993,2,5
19,993,2,5
20,993,1,6
21,993,1,6
22,993,1,6
23,993,1,6
24,992,2,6
25,992,2,6
26,992,2,6
27,992,2,6
28,992,2,6
29,991,2,7
30,991,2,7
31,991,2,7
32,990,3,7
33,990,3,7
34,990,2,8
35,990,2,8
36,990,2,8
37,990,2,8
38,989,3,8
39,989,2,9
40,989,2,9
41,989,2,9
42,989,1,10
43,988,1,11
44,987,2,11
45,987,1,12
46,986,2,12
47,986,2,12
48,986,1,13
49,986,1,13
50,986,1,13
51,986,0,14
52,986,0,14
53,986,0,14
54,986,0,14
55,986,0,14
56,986,0,14
57,986,0,14
58,986,0,14
59,986,0,14
60,986,0,14
61,986,0,14
62,986,0,14
63,986,0,14
64,986,0,14
65,986,0,14
66,986,0,14
67,986,0,14
68,986,0,14
69,986,0,14
70,986,0,14
71,986,0,14
72,986,0,14
73,986,0,14
74,986,0,14
75,986,0,14
76,986,0,14
77,986,0,14
78,986,0,14
79,986,0,14
80,986,0,14
81,986,0,14
82,986,0,14
83,986,0,14
84,986,0,14
85,986,0,14
86,986,0,14
87,986,0,14
88,986,0,14
89,986,0,14
90,986,0,14
91,986,0,14
92,986,0,14
93,986,0,14
94,986,0,14
95,986,0,14
96,986,0,14
97,986,0,14
98,986,0,14
99,986,0,14
100,986,0,14
