Day,Susceptible,Infected,Recovered
1,999,1,0
2,995,5,0
3,970,30,0
4,908,87,5
5,834,153,13
6,777,191,32
7,713,236,51
8,650,274,76
9,591,299,110
10,537,325,138
11,484,341,175
12,425,364,211
13,388,367,245
14,354,367,279
15,327,356,317
16,309,331,360
17,287,324,389
18,261,322,417
19,241,312,447
20,222,298,480
21,208,282,510
22,188,281,531
23,170,263,567
24,156,251,593
25,146,236,618
26,136,222,642
27,124,213,663
28,116,200,684
29,109,188,703
30,96,179,725
31,91,167,742
32,84,159,757
33,81,143,776
34,79,132,789
35,72,120,808
36,66,109,825
37,61,100,839
38,53,100,847
39,49,91,860
40,47,76,877
41,43,75,882
42,40,75,885
43,36,66,898
44,35,59,906
45,32,56,912
46,27,54,919
47,24,50,926
48,20,50,930
49,17,46,937
50,16,40,944
51,14,41,945
52,14,39,947
53,14,33,953
54,13,29,958
55,13,29,958
56,13,26,961
57,12,24,964
58,11,19,970
59,10,19,971
60,9,19,972
61,8,20,972
62,7,20,973
63,5,22,973
64,4,18,978
65,4,17,979
66,4,16,980
67,4,15,981
68,4,14,982
69,4,13,983
70,4,12,984
71,4,10,986
72,4,8,988
73,4,8,988
74,4,8,988
75,3,9,988
76,3,9,988
77,3,9,988
78,3,9,988
79,3,8,989
80,3,6,991
81,3,6,991
82,3,6,991
83,3,6,991
84,3,6,991
85,3,5,992
86,3,4,993
87,3,4,993
88,3,4,993
89,3,2,995
90,3,2,995
91,3,2,995
92,3,2,995
93,3,2,995
94,3,2,995
95,3,2,995
96,3,2,995
97,3,1,996
98,3,1,996
99,3,1,996
100,3,1,996
