Day,Susceptible,Infected,Recovered
1,999,1,0
2,997,3,0
3,993,7,0
4,979,20,1
5,959,36,5
6,917,76,7
7,869,119,12
8,806,163,31
9,746,208,46
10,689,244,67
11,629,281,90
12,573,313,114
13,530,322,148
14,491,329,180
15,448,336,216
16,409,347,244
17,375,345,280
18,338,345,317
19,300,350,350
20,280,332,388
21,258,315,427
22,241,299,460
23,218,298,484
24,198,288,514
25,183,262,555
26,166,255,579
27,146,242,612
28,124,241,635
29,115,229,656
30,103,221,676
31,99,194,707
32,92,175,733
33,84,160,756
34,75,149,776
35,71,139,790
36,66,126,808
37,59,120,821
38,56,114,830
39,55,98,847
40,49,98,853
41,46,90,864
42,43,86,871
43,43,73,884
44,41,64,895
45,38,57,905
46,36,55,909
47,33,50,917
48,33,45,922
49,31,42,927
50,28,42,930
51,28,37,935
52,28,35,937
53,26,35,939
54,26,28,946
55,26,26,948
56,26,22,952
57,26,19,955
58,26,17,957
59,26,16,958
60,26,14,960
61,25,13,962
62,25,13,962
63,24,14,962
64,24,13,963
65,24,12,964
66,24,10,966
67,24,9,967
68,24,6,970
69,24,6,970
70,24,6,970
71,24,5,971
72,24,4,972
73,24,3,973
74,24,3,973
75,24,3,973
76,24,2,974
77,24,2,974
78,24,2,974
79,24,2,974
80,24,2,974
81,24,2,974
82,24,2,974
83,24,2,974
84,24,2,974
85,24,2,974
86,24,2,974
87,24,2,974
88,24,2,974
89,24,2,974
90,24,2,974
91,24,1,975
92,24,1,975
93,24,1,975
94,24,1,975
95,24,1,975
96,24,1,975
97,24,1,975
98,24,1,975
99,24,1,975
100,24,1,975
