Day,Susceptible,Infected,Recovered
1,999,1,0
2,998,1,1
3,997,2,1
4,996,2,2
5,995,3,2
6,995,3,2
7,995,3,2
8,994,3,3
9,994,3,3
10,993,3,4
11,993,3,4
12,993,3,4
13,993,2,5
14,992,3,5
15,992,3,5
16,992,3,5
17,992,3,5
18,992,1,7
19,992,1,7
20,992,1,7
21,992,1,7
22,992,1,7
23,992,1,7
24,992,1,7
25,992,1,7
26,992,1,7
27,992,1,7
28,992,1,7
29,992,1,7
30,992,1,7
31,992,0,8
32,992,0,8
33,992,0,8
34,992,0,8
35,992,0,8
36,992,0,8
37,992,0,8
38,992,0,8
39,992,0,8
40,992,0,8
41,992,0,8
42,992,0,8
43,992,0,8
44,992,0,8
45,992,0,8
46,992,0,8
47,992,0,8
48,992,0,8
49,992,0,8
50,992,0,8
51,992,0,8
52,992,0,8
53,992,0,8
54,992,0,8
55,992,0,8
56,992,0,8
57,992,0,8
58,992,0,8
59,992,0,8
60,992,0,8
61,992,0,8
62,992,0,8
63,992,0,8
64,992,0,8
65,992,0,8
66,992,0,8
67,992,0,8
68,992,0,8
69,992,0,8
70,992,0,8
71,992,0,8
72,992,0,8
73,992,0,8
74,992,0,8
75,992,0,8
76,992,0,8
77,992,0,8
78,992,0,8
79,992,0,8
80,992,0,8
81,992,0,8
82,992,0,8
83,992,0,8
84,992,0,8
85,992,0,8
86,992,0,8
87,992,0,8
88,992,0,8
89,992,0,8
90,992,0,8
91,992,0,8
92,992,0,8
93,992,0,8
94,992,0,8
95,992,0,8
96,992,0,8
97,992,0,8
98,992,0,8
99,992,0,8
100,992,0,8
