Day,Susceptible,Infected,Recovered
1,999,1,0
2,995,5,0
3,977,23,0
4,900,99,1
5,738,252,10
6,588,372,40
7,482,444,74
8,396,487,117
9,308,524,168
10,240,547,213
11,190,544,266
12,159,522,319
13,124,506,370
14,100,475,425
15,83,452,465
16,70,421,509
17,50,394,556
18,41,364,595
19,36,335,629
20,30,321,649
21,24,290,686
22,20,265,715
23,15,254,731
24,10,236,754
25,10,213,777
26,7,195,798
27,6,176,818
28,5,161,834
29,5,146,849
30,5,132,863
31,3,120,877
32,3,104,893
33,3,93,904
34,3,83,914
35,3,72,925
36,2,71,927
37,1,64,935
38,1,55,944
39,1,48,951
40,1,45,954
41,1,43,956
42,1,39,960
43,1,36,963
44,1,29,970
45,1,27,972
46,1,24,975
47,1,22,977
48,1,19,980
49,1,19,980
50,1,19,980
51,1,18,981
52,1,16,983
53,1,12,987
54,1,11,988
55,1,9,990
56,1,8,991
57,1,7,992
58,1,6,993
59,1,4,995
60,1,4,995
61,1,4,995
62,1,4,995
63,1,4,995
64,1,4,995
65,1,3,996
66,1,2,997
67,1,2,997
68,1,2,997
69,1,2,997
70,1,1,998
71,1,1,998
72,1,1,998
73,1,1,998
74,1,1,998
75,1,1,998
76,1,1,998
77,1,1,998
78,1,1,998
79,1,0,999
80,1,0,999
81,1,0,999
82,1,0,999
83,1,0,999
84,1,0,999
85,1,0,999
86,1,0,999
87,1,0,999
88,1,0,999
89,1,0,999
90,1,0,999
91,1,0,999
92,1,0,999
93,1,0,999
94,1,0,999
95,1,0,999
96,1,0,999
97,1,0,999
98,1,0,999
99,1,0,999
100,1,0,999
