Day,Susceptible,Infected,Recovered
1,999,1,0
2,998,2,0
3,994,6,0
4,991,9,0
5,989,11,0
6,988,10,2
7,986,10,4
8,983,13,4
9,977,17,6
10,972,22,6
11,968,23,9
12,964,23,13
13,961,26,13
14,956,30,14
15,950,35,15
16,944,41,15
17,940,42,18
18,936,43,21
19,927,48,25
20,919,51,30
21,912,54,34
22,903,58,39
23,890,67,43
24,884,69,47
25,873,73,54
26,863,75,62
27,853,80,67
28,838,88,74
29,823,97,80
30,799,112,89
31,780,121,99
32,759,131,110
33,736,139,125
34,717,148,135
35,701,149,150
36,691,147,162
37,671,154,175
38,661,154,185
39,645,154,201
40,632,154,214
41,612,156,232
42,595,159,246
43,572,171,257
44,552,179,269
45,527,182,291
46,507,179,314
47,487,184,329
48,468,186,346
49,451,182,367
50,433,183,384
51,418,176,406
52,405,168,427
53,389,164,447
54,374,168,458
55,357,164,479
56,344,160,496
57,333,151,516
58,327,145,528
59,318,137,545
60,305,136,559
61,292,133,575
62,279,133,588
63,269,130,601
64,261,127,612
65,247,132,621
66,233,134,633
67,226,127,647
68,217,124,659
69,210,118,672
70,204,110,686
71,196,108,696
72,190,97,713
73,180,98,722
74,175,94,731
75,170,96,734
76,165,94,741
77,158,91,751
78,153,87,760
79,150,82,768
80,145,75,780
81,143,69,788
82,139,67,794
83,136,63,801
84,133,57,810
85,131,58,811
86,128,57,815
87,126,48,826
88,125,44,831
89,123,42,835
90,121,41,838
91,120,38,842
92,119,34,847
93,117,34,849
94,117,29,854
95,116,21,863
96,115,18,867
97,113,19,868
98,112,18,870
99,110,19,871
100,110,16,874
